"master_d","s.no","article","paper_co","page","readersh","v7","area","length","breadth","type","position","positio2","category","topic","brand","areacode","city","nppr","dow","pprcity","pprdow","citydow","all3var","v7recode","pagetype","ReaderShClass"
1.01545,86,"6",28,"16",90.90909091,2,110,10,11,3,6,0,15,0,"ORU KAL ORU KANNADI",2,1,2,1,4,3,1,7,2,1,"High"
1.01546,87,"7",28,"16",81.81818182,2,132,12,11,3,3,0,15,0,"NAAN E",3,1,2,1,4,3,1,7,2,1,"High"
1.01547,88,"8",28,"16",72.72727273,2,132,12,11,3,9,0,15,0,"SAGUNI",3,1,2,1,4,3,1,7,2,1,"High"
1.01548,89,"9",28,"16",100,2,143,13,11,3,6,0,15,0,"BILLA 2",3,1,2,1,4,3,1,7,2,1,"High"
1.01549,90,"10",28,"16",72.72727273,2,165,15,11,3,2,0,15,0,"SULAL",3,1,2,1,4,3,1,7,2,1,"High"
1.0155,91,"11",28,"16",90.90909091,2,165,15,11,3,8,0,15,0,"MIRATTAL",3,1,2,1,4,3,1,7,2,1,"High"
1.01551,92,"12",28,"16",72.72727273,2,165,15,11,3,5,0,15,0,"18 VAYASU",3,1,2,1,4,3,1,7,2,1,"High"
1.01552,1,"1",29,"1",60,1,748,23,32.5,3,10,13,0,1,"",4,1,3,1,7,5,1,13,1,2,"High"
1.01553,2,"2",29,"1",40,1,149,12.2,12.2,1,12,0,0,1,"",3,1,3,1,7,5,1,13,1,2,"Low"
1.01554,3,"3",29,"1",60,1,107,5.2,20.5,1,18,15,0,5,"",2,1,3,1,7,5,1,13,1,2,"High"
1.01555,4,"4",29,"1",20,2,80,10,8,3,11,0,14,0,"RVS GROUP INSTITUTION",2,1,3,1,7,5,1,13,2,2,"Low"
1.01556,5,"5",29,"1",40,1,18,4.7,3.8,1,11,0,0,1,"",1,1,3,1,7,5,1,13,1,2,"Low"
1.01557,6,"6",29,"1",40,2,19,5,3.8,3,11,0,5,0,"IIFL",1,1,3,1,7,5,1,13,2,2,"Low"
1.01558,7,"7",29,"1",40,2,336,16.4,20.5,3,17,14,1,0,"CHEVROLET",4,1,3,1,7,5,1,13,2,2,"Low"
1.01559,8,"8",29,"1",40,2,24,4,6,3,10,0,0,0,"",1,1,3,1,7,5,1,13,2,2,"Low"
1.0156,9,"9",29,"1",20,2,24,4,6,3,13,0,0,0,"",1,1,3,1,7,5,1,13,2,2,"Low"
1.01563,12,"3",29,"2",60,1,126,15.7,8,1,2,0,0,1,"",3,1,3,1,7,5,1,13,1,1,"High"
1.01565,14,"5",29,"2",40,1,90,11.2,8,1,4,0,0,5,"",2,1,3,1,7,5,1,13,1,1,"Low"
1.01566,15,"6",29,"2",60,1,89,11.1,8,1,4,0,0,15,"",2,1,3,1,7,5,1,13,1,1,"High"
1.01567,16,"7",29,"2",20,1,207,24.7,8.4,1,9,6,0,13,"",3,1,3,1,7,5,1,13,1,1,"Low"
1.01568,17,"8",29,"2",40,1,183,11.3,16.2,2,9,8,0,5,"",3,1,3,1,7,5,1,13,1,1,"Low"
1.01569,18,"9",29,"2",40,1,259,10.5,24.7,1,8,5,0,13,"",4,1,3,1,7,5,1,13,1,1,"Low"
1.0157,19,"10",29,"2",20,2,34,4.2,8,1,2,0,23,0,"DINAMALAR",1,1,3,1,7,5,1,13,2,1,"Low"
1.01571,20,"1",29,"3",100,1,293,9,32.5,3,16,10,0,5,"",4,1,3,1,7,5,1,13,1,2,"High"
1.01572,21,"2",29,"3",40,1,106,8.8,12.1,3,10,0,0,5,"",2,1,3,1,7,5,1,13,1,2,"Low"
1.01574,23,"4",29,"3",20,1,197,16,12.3,1,18,16,0,1,"",3,1,3,1,7,5,1,13,1,2,"Low"
1.01575,24,"5",29,"3",20,1,119,14.9,8,1,13,0,0,1,"",2,1,3,1,7,5,1,13,1,2,"Low"
1.01576,25,"6",29,"3",40,2,77,9.8,7.9,3,15,0,33,0,"OVERNITE EXPRESS LIMITED",2,1,3,1,7,5,1,13,2,2,"Low"
1.01577,26,"7",29,"3",20,1,148,9,16.4,1,12,18,0,1,"",3,1,3,1,7,5,1,13,1,2,"Low"
1.01578,27,"8",29,"3",20,1,72,9,8,1,18,0,0,5,"",2,1,3,1,7,5,1,13,1,2,"Low"
1.01579,28,"9",29,"3",40,1,136,11,12.4,1,11,0,0,1,"",3,1,3,1,7,5,1,13,1,2,"Low"
1.0158,29,"10",29,"3",40,1,20,5,4,1,11,0,0,5,"",1,1,3,1,7,5,1,13,1,2,"Low"
1.01581,30,"11",29,"3",20,2,16,4.6,3.5,3,11,0,17,0,"VENCOFF CHICKEN",1,1,3,1,7,5,1,13,2,2,"Low"
1.01582,31,"12",29,"3",20,2,16,4.6,3.5,3,11,0,17,0,"SUGUNA CHICKEN",1,1,3,1,7,5,1,13,2,2,"Low"
1.01583,32,"13",29,"3",60,2,313,15.9,19.7,3,17,14,2,0,"YAMAHA",4,1,3,1,7,5,1,13,2,2,"High"
1.01584,33,"1",29,"4",60,1,142,17.7,8,1,1,0,0,11,"",3,1,3,1,7,5,1,13,1,1,"High"
1.01585,34,"2",29,"4",20,1,398,16,24.9,2,7,4,0,11,"",4,1,3,1,7,5,1,13,1,1,"Low"
1.01586,35,"3",29,"4",60,1,63,7.9,8,1,3,0,0,11,"",2,1,3,1,7,5,1,13,1,1,"High"
1.01588,37,"5",29,"4",20,1,52,6.5,8,1,3,0,0,11,"",1,1,3,1,7,5,1,13,1,1,"Low"
1.01589,38,"6",29,"4",40,1,95,12.2,7.8,1,2,0,0,11,"",2,1,3,1,7,5,1,13,1,1,"Low"
1.0159,39,"7",29,"4",20,1,148,12,12.3,1,9,0,0,11,"",3,1,3,1,7,5,1,13,1,1,"Low"
1.01591,40,"8",29,"4",20,1,144,11.9,12.1,2,6,0,0,11,"",3,1,3,1,7,5,1,13,1,1,"Low"
1.01592,41,"9",29,"4",20,1,123,8,15.4,1,9,0,0,11,"",3,1,3,1,7,5,1,13,1,1,"Low"
1.01594,43,"11",29,"4",60,1,360,14.5,24.8,2,8,6,0,11,"",4,1,3,1,7,5,1,13,1,1,"High"
1.01595,44,"1",29,"7",60,1,327,13.2,24.8,2,16,13,0,5,"",4,1,3,1,7,5,1,13,1,2,"High"
1.01596,45,"2",29,"7",40,1,189,13.7477270848675,13.7477270848675,1,18,0,0,5,"",3,1,3,1,7,5,1,13,1,2,"Low"
1.01597,46,"3",29,"7",20,3,48,12.5,3.8,1,15,0,0,5,"",1,1,3,1,7,5,1,13,3,2,"Low"
1.01598,47,"4",29,"7",20,2,48,6,8,2,15,0,25,0,"SBI PATIALA",1,1,3,1,7,5,1,13,2,2,"Low"
1.01599,48,"5",29,"7",40,2,48,6,8,1,15,0,25,0,"GULFAR",1,1,3,1,7,5,1,13,2,2,"Low"
1.016,49,"6",29,"7",60,1,78,9.8,8,1,10,0,0,5,"",2,1,3,1,7,5,1,13,1,2,"High"
1.01601,50,"7",29,"7",20,1,82,10.2,8,1,10,0,0,5,"",2,1,3,1,7,5,1,13,1,2,"Low"
1.01603,52,"9",29,"7",20,1,42,11,3.8,1,11,0,0,5,"",1,1,3,1,7,5,1,13,1,2,"Low"
1.01604,53,"10",29,"7",20,1,139,11.2,12.4,1,11,0,0,5,"",3,1,3,1,7,5,1,13,1,2,"Low"
1.01605,54,"11",29,"7",40,1,38,9.9,3.8,1,11,0,0,5,"",1,1,3,1,7,5,1,13,1,2,"Low"
1.01606,55,"12",29,"7",20,1,38,9.9,3.8,1,11,0,0,5,"",1,1,3,1,7,5,1,13,1,2,"Low"
1.01607,56,"13",29,"7",20,1,81,9.9,8.2,1,11,0,0,5,"",2,1,3,1,7,5,1,13,1,2,"Low"
1.01608,57,"14",29,"7",40,2,400,25,16,1,14,0,0,1,"",4,1,3,1,7,5,1,13,2,2,"Low"
1.01609,58,"1",29,"15",60,1,287,14,20.5,2,16,13,0,8,"",4,1,3,1,7,5,1,13,1,2,"High"
1.01612,61,"4",29,"15",40,1,150,20,7.5,1,10,0,0,8,"",3,1,3,1,7,5,1,13,1,2,"Low"
1.01613,62,"5",29,"15",60,1,98,13,7.5,1,12,0,0,8,"",2,1,3,1,7,5,1,13,1,2,"High"
1.01614,63,"6",29,"15",60,1,121,9.8,12.3,1,18,0,0,8,"",3,1,3,1,7,5,1,13,1,2,"High"
1.01615,64,"7",29,"15",40,1,121,10,12.1,2,15,0,0,8,"",3,1,3,1,7,5,1,13,1,2,"Low"
1.01616,65,"8",29,"15",60,1,204,16.7,12.2,2,11,0,0,8,"",3,1,3,1,7,5,1,13,1,2,"High"
1.01617,66,"9",29,"15",40,1,135,6.6,20.5,1,17,14,0,8,"",3,1,3,1,7,5,1,13,1,2,"Low"
1.01618,67,"10",29,"15",60,1,75,9.4,8,1,17,0,0,8,"",2,1,3,1,7,5,1,13,1,2,"High"
1.01619,68,"11",29,"15",60,1,115,9.4,12.2,2,14,0,0,8,"",2,1,3,1,7,5,1,13,1,2,"High"
1.0162,69,"1",29,"16",80,1,283,11.4,24.8,3,7,4,0,5,"",4,1,3,1,7,5,1,13,1,1,"High"
1.01621,70,"2",29,"16",40,1,224,14,16,3,9,0,0,5,"",4,1,3,1,7,5,1,13,1,1,"Low"
1.01622,71,"3",29,"16",40,1,111,13.9,8,1,6,4,0,5,"",2,1,3,1,7,5,1,13,1,1,"Low"
1.01623,72,"4",29,"16",40,1,139,17.4,8,1,1,0,0,5,"",3,1,3,1,7,5,1,13,1,1,"Low"
1.01624,73,"5",29,"16",60,1,164,20.5,8,1,3,0,0,5,"",3,1,3,1,7,5,1,13,1,1,"High"
1.01625,74,"6",29,"16",60,1,134,11,12.2,1,2,0,0,5,"",3,1,3,1,7,5,1,13,1,1,"High"
1.01626,75,"7",29,"16",40,1,233,15.2643375224737,15.2643375224737,3,9,6,0,5,"",4,1,3,1,7,5,1,13,1,1,"Low"
1.01627,76,"8",29,"16",60,2,322,16.1,20,3,8,5,1,5,"FORD",4,1,3,1,7,5,1,13,2,1,"High"
1.01628,77,"1",29,"S-1",60,1,382,14.3,26.7,1,16,13,0,5,"",4,1,3,1,7,5,1,13,1,2,"High"
1.01629,78,"2",29,"S-1",40,1,142,9.9,14.3,1,18,0,0,5,"",3,1,3,1,7,5,1,13,1,2,"Low"
1.0163,79,"3",29,"S-1",60,1,116,9.5,12.2,3,15,0,0,5,"",2,1,3,1,7,5,1,13,1,2,"High"
1.01631,80,"4",29,"S-1",60,1,148,24.2,6.1,3,10,0,0,5,"",3,1,3,1,7,5,1,13,1,2,"High"
1.01632,81,"5",29,"S-1",80,2,121,20.1,6,3,11,0,15,0,"ABIRAMI MEGA MALL",3,1,3,1,7,5,1,13,2,2,"High"
1.01633,82,"6",29,"S-1",40,1,270,10.1,26.7,1,18,15,0,5,"",4,1,3,1,7,5,1,13,1,2,"Low"
1.01634,83,"7",29,"S-1",20,1,189,10.2,18.5,1,17,0,0,5,"",3,1,3,1,7,5,1,13,1,2,"Low"
1.01635,84,"8",29,"S-1",60,3,80,10,8,3,14,0,0,0,"",2,1,3,1,7,5,1,13,3,2,"High"
1.01636,85,"1",29,"S-4",60,1,252,10.2,24.7,1,7,4,0,5,"",4,1,3,1,7,5,1,13,1,1,"High"
1.01637,86,"2",29,"S-4",100,1,333,13.5,24.7,3,7,4,0,5,"",4,1,3,1,7,5,1,13,1,1,"High"
1.01638,87,"3",29,"S-4",60,1,96,12.3,7.8,3,1,0,0,5,"",2,1,3,1,7,5,1,13,1,1,"High"
1.01639,88,"4",29,"S-4",60,1,90,11.5,7.8,1,1,0,0,5,"",2,1,3,1,7,5,1,13,1,1,"High"
1.0164,89,"5",29,"S-4",60,1,128,16.4,7.8,1,3,0,0,5,"",3,1,3,1,7,5,1,13,1,1,"High"
1.01641,90,"6",29,"S-4",100,1,64,16,4,1,9,0,0,5,"",2,1,3,1,7,5,1,13,1,1,"High"
1.01642,91,"7",29,"S-4",100,1,131,16,8.2,1,9,0,0,5,"",3,1,3,1,7,5,1,13,1,1,"High"
1.01643,92,"8",29,"S-4",80,1,49,12.8,3.8,1,9,0,0,5,"",1,1,3,1,7,5,1,13,1,1,"High"
1.01644,93,"9",29,"S-4",100,1,54,6.8,8,1,6,0,0,5,"",1,1,3,1,7,5,1,13,1,1,"High"
1.01645,94,"10",29,"S-4",80,1,70,8.8,8,1,5,0,0,5,"",2,1,3,1,7,5,1,13,1,1,"High"
1.01646,95,"11",29,"S-4",100,1,12,3.2,3.7,1,5,0,0,5,"",1,1,3,1,7,5,1,13,1,1,"High"
1.01647,96,"12",29,"S-4",80,1,211,9.7,21.8,1,8,2,0,5,"",4,1,3,1,7,5,1,13,1,1,"High"
1.01649,1,"1",30,"1",88.13559322,1,799,28.2665880502051,28.2665880502051,3,10,16,0,1,"",4,1,1,1,1,1,1,1,1,2,"High"
1.0165,2,"2",30,"1",61.01694915,1,344,18.5472369909914,18.5472369909914,3,11,12,0,1,"",4,1,1,1,1,1,1,1,1,2,"High"
1.01651,3,"3",30,"1",50.84745763,2,300,15,20,3,17,14,7,0,"INDULEKHA",4,1,1,1,1,1,1,1,2,2,"High"
1.01652,4,"4",30,"1",32.20338983,2,40,5,8,3,11,0,5,0,"IIFL",1,1,1,1,1,1,1,1,2,2,"Low"
1.01654,6,"6",30,"1",15.25423729,2,28,4.2,6.7,1,10,0,11,0,"POORVIKA",1,1,1,1,1,1,1,1,2,2,"Low"
1.01655,7,"7",30,"1",15.25423729,2,28,4.2,6.7,3,13,0,27,0,"KALIMARK GINGER BEER",1,1,1,1,1,1,1,1,2,2,"Low"
1.01656,8,"1",30,"2",32.20338983,1,198,7.7,25.7,2,7,4,0,5,"",3,1,1,1,1,1,1,1,1,1,"Low"
1.01657,9,"2",30,"2",25.42372881,1,106,7.5,14.1,3,4,0,0,15,"",2,1,1,1,1,1,1,1,1,1,"Low"
1.01658,10,"3",30,"2",59.3220339,1,214,14.6287388383278,14.6287388383278,3,6,0,0,2,"",4,1,1,1,1,1,1,1,1,1,"High"
1.01659,11,"4",30,"2",57.62711864,1,204,18.5,11,3,5,0,0,2,"",3,1,1,1,1,1,1,1,1,1,"High"
1.0166,12,"5",30,"2",37.28813559,3,112,32,3.5,1,1,0,0,0,"",2,1,1,1,1,1,1,1,3,1,"Low"
1.01661,13,"6",30,"2",16.94915254,3,40,11.3,3.5,1,1,0,0,0,"",1,1,1,1,1,1,1,1,3,1,"Low"
1.01662,14,"7",30,"2",27.11864407,3,124,35.5,3.5,3,3,0,0,0,"",3,1,1,1,1,1,1,1,3,1,"Low"
1.01663,15,"8",30,"2",11.86440678,3,48,13.7,3.5,3,2,0,0,0,"",1,1,1,1,1,1,1,1,3,1,"Low"
1.01664,16,"9",30,"2",27.11864407,3,144,41,3.5,3,7,1,0,0,"",3,1,1,1,1,1,1,1,3,1,"Low"
1.01665,17,"10",30,"2",23.72881356,3,144,41,3.5,2,7,9,0,0,"",3,1,1,1,1,1,1,1,3,1,"Low"
1.01666,18,"11",30,"2",22.03389831,3,144,41,3.5,1,9,8,0,0,"",3,1,1,1,1,1,1,1,3,1,"Low"
1.01667,19,"1",30,"3",51.72413793,1,214,14.6287388383278,14.6287388383278,1,10,0,0,1,"",4,1,1,1,1,1,1,1,1,2,"High"
1.01668,20,"2",30,"3",41.37931034,1,262,16.1864140562386,16.1864140562386,3,12,0,0,1,"",4,1,1,1,1,1,1,1,1,2,"Low"
1.01669,21,"3",30,"3",50,1,150,11.9,12.6,3,16,0,0,15,"",3,1,1,1,1,1,1,1,1,2,"High"
1.0167,22,"4",30,"3",50,1,168,12.9614813968157,12.9614813968157,1,18,0,0,2,"",3,1,1,1,1,1,1,1,1,2,"High"
1.01671,23,"5",30,"3",43.10344828,1,198,24.2,8.2,1,13,0,0,5,"",3,1,1,1,1,1,1,1,1,2,"Low"
1.01672,24,"6",30,"3",24.13793103,3,32,8.3,3.8,2,18,0,0,0,"",1,1,1,1,1,1,1,1,3,2,"Low"
1.01673,25,"7",30,"3",27.5862069,1,53,7.28010988928052,7.28010988928052,1,14,0,0,1,"",1,1,1,1,1,1,1,1,1,2,"Low"
1.01674,26,"8",30,"3",25.86206897,1,125,10,12.5,1,15,0,0,15,"",3,1,1,1,1,1,1,1,1,2,"Low"
1.01675,27,"9",30,"3",37.93103448,2,176,11,16,3,11,0,1,0,"CHEVROLET",3,1,1,1,1,1,1,1,2,2,"Low"
1.01676,28,"10",30,"3",27.5862069,2,239,15,15.9,3,14,0,1,0,"BAJAJ",4,1,1,1,1,1,1,1,2,2,"Low"
1.01677,29,"1",30,"4",31.03448276,1,226,28.3,8,1,1,0,0,10,"",4,1,1,1,1,1,1,1,1,1,"Low"
1.01678,30,"2",30,"4",37.93103448,1,164,20.5,8,3,2,0,0,14,"",3,1,1,1,1,1,1,1,1,1,"Low"
1.01679,31,"3",30,"4",58.62068966,1,458,21.4009345590327,21.4009345590327,3,7,0,0,13,"",4,1,1,1,1,1,1,1,1,1,"High"
1.0168,32,"4",30,"4",36.20689655,1,146,17.8,8.2,3,4,0,0,15,"",3,1,1,1,1,1,1,1,1,1,"Low"
1.01681,33,"5",30,"4",51.72413793,1,191,15.4,12.4,3,9,0,0,1,"",3,1,1,1,1,1,1,1,1,1,"High"
1.01682,34,"6",30,"4",29.31034483,1,151,18.4,8.2,1,6,0,0,6,"",3,1,1,1,1,1,1,1,1,1,"Low"
1.01683,35,"7",30,"4",34.48275862,1,35,4.3,8.2,1,5,0,0,5,"",1,1,1,1,1,1,1,1,1,1,"Low"
1.01684,36,"8",30,"4",31.03448276,1,71,8.7,8.2,1,5,0,0,5,"",2,1,1,1,1,1,1,1,1,1,"Low"
1.01685,37,"9",30,"4",43.10344828,1,129,10.4,12.4,1,8,0,0,5,"",3,1,1,1,1,1,1,1,1,1,"Low"
1.01686,38,"10",30,"4",20.68965517,1,41,10.2,4,2,8,0,0,5,"",1,1,1,1,1,1,1,1,1,1,"Low"
1.01687,39,"1",30,"7",55.93220339,1,283,23,12.3,2,10,0,0,2,"",4,1,1,1,1,1,1,1,1,2,"High"
1.01688,40,"2",30,"7",54.23728814,1,283,16.8226038412607,16.8226038412607,1,16,13,0,5,"",4,1,1,1,1,1,1,1,1,2,"High"
1.01689,41,"3",30,"7",45.76271186,1,238,15.4272486205415,15.4272486205415,1,14,18,0,2,"",4,1,1,1,1,1,1,1,1,2,"Low"
1.0169,42,"4",30,"7",42.37288136,1,210,14.4913767461894,14.4913767461894,1,11,12,0,1,"",4,1,1,1,1,1,1,1,1,2,"Low"
1.01691,43,"5",30,"7",45.76271186,1,60,7.5,8,1,18,0,0,2,"",2,1,1,1,1,1,1,1,1,2,"Low"
1.01692,44,"6",30,"7",33.89830508,1,55,6.5,8.4,1,18,0,0,1,"",1,1,1,1,1,1,1,1,1,2,"Low"
1.01693,45,"7",30,"7",27.11864407,2,109,10.9,10,2,11,0,25,0,"ANDAMAN & NICOBAR ISLANDS",2,1,1,1,1,1,1,1,2,2,"Low"
1.01694,46,"8",30,"7",37.28813559,2,118,14.7,8,1,17,0,25,0,"ELLAPURAM PANCHAYATHU",2,1,1,1,1,1,1,1,2,2,"Low"
1.01695,47,"9",30,"7",18.6440678,2,39,4.9,8,2,15,0,25,0,"J.J.NAGAR KOTTAM",1,1,1,1,1,1,1,1,2,2,"Low"
1.01696,48,"10",30,"7",25.42372881,2,56,7,8,1,15,0,25,0,"ELLAPURAM PANCHAYATHU",1,1,1,1,1,1,1,1,2,2,"Low"
1.01697,49,"11",30,"7",22.03389831,2,180,15,12,1,15,0,25,0,"IGCAR",3,1,1,1,1,1,1,1,2,2,"Low"
1.01698,50,"1",30,"11",71.18644068,1,224,14.9666295470958,14.9666295470958,3,10,0,0,5,"",4,1,1,1,1,1,1,1,1,2,"High"
1.01699,51,"2",30,"11",61.01694915,1,72,8.9,8.1,1,10,0,0,2,"",2,1,1,1,1,1,1,1,1,2,"High"
1.017,52,"3",30,"11",44.06779661,1,335,26.8,12.5,3,2,3,0,5,"",4,1,1,1,1,1,1,1,1,1,"Low"
1.01701,53,"4",30,"11",55.93220339,1,272,32.4,8.4,1,16,0,0,5,"",4,1,1,1,1,1,1,1,1,2,"High"
1.01702,54,"5",30,"11",40.6779661,1,233,18.6,12.5,3,13,0,0,1,"",4,1,1,1,1,1,1,1,1,2,"Low"
1.01703,55,"6",30,"11",28.81355932,1,144,11.5,12.5,1,15,0,0,1,"",3,1,1,1,1,1,1,1,1,2,"Low"
1.01704,56,"7",30,"11",50.84745763,1,96,11.4,8.4,1,17,0,0,1,"",2,1,1,1,1,1,1,1,1,2,"High"
1.01705,57,"8",30,"11",30.50847458,1,54,6.4,8.4,1,17,0,0,5,"",1,1,1,1,1,1,1,1,1,2,"Low"
1.01706,58,"9",30,"11",42.37288136,1,253,20.6,12.3,3,14,0,0,2,"",4,1,1,1,1,1,1,1,1,2,"Low"
1.01707,59,"1",30,"12",81.3559322,1,803,28.3372546306095,28.3372546306095,3,16,10,0,2,"",4,1,1,1,1,1,1,1,1,2,"High"
1.01708,60,"2",30,"12",71.18644068,2,836,28.9136645896019,28.9136645896019,3,17,10,2,0,"HONDA (DREAM YUGA)",4,1,1,1,1,1,1,1,2,2,"High"
1.01709,61,"1",30,"13",55.93220339,1,125,15.6,8,3,10,0,0,5,"",3,1,1,1,1,1,1,1,1,2,"High"
1.0171,62,"2",30,"13",50.84745763,1,203,14.247806848775,14.247806848775,3,16,0,0,5,"",3,1,1,1,1,1,1,1,1,2,"High"
1.01711,63,"3",30,"13",59.3220339,1,161,13.1,12.3,1,13,0,0,5,"",3,1,1,1,1,1,1,1,1,2,"High"
1.01712,64,"4",30,"13",35.59322034,1,49,5.9,8.3,1,12,0,0,5,"",1,1,1,1,1,1,1,1,1,2,"Low"
1.01713,65,"5",30,"13",47.45762712,1,259,16.0934769394311,16.0934769394311,3,11,12,0,5,"",4,1,1,1,1,1,1,1,1,2,"Low"
1.01714,66,"6",30,"13",38.98305085,1,56,6.7,8.4,1,11,0,0,5,"",1,1,1,1,1,1,1,1,1,2,"Low"
1.01715,67,"7",30,"13",37.28813559,1,71,8.4,8.4,1,18,0,0,5,"",2,1,1,1,1,1,1,1,1,2,"Low"
1.01716,68,"8",30,"13",38.98305085,1,49,5.8,8.4,1,18,0,0,5,"",1,1,1,1,1,1,1,1,1,2,"Low"
1.01717,69,"9",30,"13",44.06779661,1,178,14.5,12.3,3,15,0,0,5,"",3,1,1,1,1,1,1,1,1,2,"Low"
1.01718,70,"10",30,"13",45.76271186,1,389,18.8,20.7,3,17,14,0,5,"",4,1,1,1,1,1,1,1,1,2,"Low"
1.01719,71,"1",30,"18",90.56603774,2,111,10.1,11,3,1,0,15,0,"VALAKUYEN 18/9",2,1,1,1,1,1,1,1,2,1,"High"
1.0172,72,"2",30,"18",79.24528302,2,110,10,11,3,1,0,15,0,"KADHAL PATTIRU",2,1,1,1,1,1,1,1,2,1,"High"
1.01721,73,"3",30,"18",79.24528302,2,165,15,11,3,3,0,15,0,"MATHU PANA KADAI",3,1,1,1,1,1,1,1,2,1,"High"
1.01722,74,"4",30,"18",83.01886792,2,165,15,11,3,2,0,15,0,"POLLANGU",3,1,1,1,1,1,1,1,2,1,"High"
1.01723,75,"5",30,"18",83.01886792,2,111,10.1,11,3,7,0,15,0,"MANAM KOTHI PARAVAI",2,1,1,1,1,1,1,1,2,1,"High"
1.01724,76,"6",30,"18",90.56603774,2,132,12,11,3,7,0,15,0,"SAGUNI",3,1,1,1,1,1,1,1,2,1,"High"
1.01725,77,"7",30,"18",86.79245283,2,143,13,11,3,9,0,15,0,"BILLA 2",3,1,1,1,1,1,1,1,2,1,"High"
1.01726,78,"8",30,"18",88.67924528,2,165,15,11,3,8,0,15,0,"MIRRATAL",3,1,1,1,1,1,1,1,2,1,"High"
1.01727,79,"9",30,"18",88.67924528,2,55,5,11,3,4,0,15,0,"BILLA 2",1,1,1,1,1,1,1,1,2,1,"High"
1.01728,80,"10",30,"18",79.24528302,2,165,15,11,3,4,0,15,0,"PEACHI YAKKA MARUMAGAL",3,1,1,1,1,1,1,1,2,1,"High"
1.01729,81,"11",30,"18",77.35849057,2,165,15,11,3,6,0,15,0,"SULAL",3,1,1,1,1,1,1,1,2,1,"High"
1.0173,82,"12",30,"18",83.01886792,2,165,15,11,3,5,0,15,0,"BAD MAN 3",3,1,1,1,1,1,1,1,2,1,"High"
1.01746,16,"1",32,"2",100,1,56,8,7,2,1,0,0,10,"",1,3,3,1,9,5,5,17,1,1,"High"
1.0175,20,"5",32,"2",100,2,32,4,8,1,2,0,23,0,"DINAMALAR",1,3,3,1,9,5,5,17,2,1,"High"
1.01751,21,"6",32,"2",100,1,240,10,24,1,7,0,0,1,"",4,3,3,1,9,5,5,17,1,1,"High"
1.01753,23,"8",32,"2",100,1,88,8,11,1,6,0,0,5,"",2,3,3,1,9,5,5,17,1,1,"High"
1.01774,44,"1",32,"4",50,1,120,8,15,1,1,0,0,11,"",2,3,3,1,9,5,5,17,1,1,"High"
1.01775,45,"2",32,"4",50,1,64,8,8,1,3,0,0,11,"",2,3,3,1,9,5,5,17,1,1,"High"
1.01779,49,"6",32,"4",100,1,400,25,16,2,7,0,0,11,"",4,3,3,1,9,5,5,17,1,1,"High"
1.0178,50,"7",32,"4",100,1,132,12,11,1,9,0,0,11,"",3,3,3,1,9,5,5,17,1,1,"High"
1.01781,51,"8",32,"4",100,1,38,5,7.5,1,9,0,0,11,"",1,3,3,1,9,5,5,17,1,1,"High"
1.01783,53,"10",32,"4",50,1,144,12,12,2,6,0,0,11,"",3,3,3,1,9,5,5,17,1,1,"High"
1.01801,71,"1",32,"20",50,1,132,12,11,3,1,0,0,8,"",3,3,3,1,9,5,5,17,1,1,"High"
1.01802,72,"2",32,"20",50,2,162,12,13.5,3,3,0,14,0,"CMS EDUCATION INSTITUTION",3,3,3,1,9,5,5,17,2,1,"High"
1.01804,74,"4",32,"20",100,3,120,12,10,1,4,0,0,0,"",2,3,3,1,9,5,5,17,3,1,"High"
